Map_ID,Greedy AI,Time-Expanded Min-Cut,Heuristic Weight AI (I:1 M:1 C:1),Heuristic Weight AI (I:2 M:1 C:1),Heuristic Weight AI (I:1 M:2 C:1),Heuristic Weight AI (I:1 M:1 C:2),Look-2 (P:1 I:1 Place wall:Passive),Look-2 (P:1 I:1 Place wall:Active),Look-2 (P:2 I:1 Place wall:Passive),Look-2 (P:2 I:1 Place wall:Active),Look-2 (P:3 I:1 Place wall:Passive),Look-2 (P:3 I:1 Place wall:Active),Look-2 (P:1 I:2 Place wall:Passive),Look-2 (P:1 I:2 Place wall:Active),Look-2 (P:1 I:3 Place wall:Passive),Look-2 (P:1 I:3 Place wall:Active),Look-3 (P:1 I:1 Place wall:Passive),Look-3 (P:1 I:1 Place wall:Active),Look-3 (P:2 I:1 Place wall:Passive),Look-3 (P:2 I:1 Place wall:Active),Look-3 (P:3 I:1 Place wall:Passive),Look-3 (P:3 I:1 Place wall:Active),Look-3 (P:1 I:2 Place wall:Passive),Look-3 (P:1 I:2 Place wall:Active),Look-3 (P:1 I:3 Place wall:Passive),Look-3 (P:1 I:3 Place wall:Active)
Map_235,21,61,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_236,9,105,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,10,9,10,9,10,9,10,9
Map_237,143,80,53,62,39,68,49,17,49,17,49,17,49,18,49,18,40,17,42,17,42,17,52,17,49,17
Map_238,10,21,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_239,10,21,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_240,15,180,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_241,46,59,25,25,40,25,25,25,25,25,25,25,25,25,25,25,21,20,21,20,21,20,21,20,25,20
Map_242,77,94,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,10,9,9,9,9,9
Map_243,179,48,25,25,25,25,21,21,21,21,21,21,21,21,21,21,21,18,21,18,21,18,21,18,21,18
Map_244,10,97,10,10,10,15,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7
Map_245,8,42,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_246,21,38,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_247,16,95,15,15,15,17,18,16,18,16,18,16,17,17,17,17,17,12,17,12,17,12,11,13,11,13
Map_248,70,203,33,33,33,33,33,33,33,33,33,33,33,33,33,33,23,23,23,23,23,23,23,23,23,23
Map_249,27,35,19,19,21,25,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,19,19,19,19
Map_250,9,25,9,9,9,11,9,11,9,11,9,11,9,11,9,11,11,9,11,9,11,9,9,9,9,9
Map_251,35,121,26,26,26,26,26,25,26,25,26,25,25,25,25,25,26,25,26,25,26,25,25,25,25,25
Map_252,8,23,11,11,8,11,11,8,11,8,11,8,11,8,11,8,11,8,16,8,16,8,11,8,11,8
Map_253,41,130,26,26,26,26,28,26,28,26,28,26,28,26,28,26,27,22,27,22,27,22,27,26,25,26
Map_254,10,15,10,10,10,10,10,9,10,9,10,9,10,9,10,9,11,9,11,9,11,9,10,9,10,9
Map_255,25,98,17,17,17,22,17,17,17,17,17,17,17,17,17,17,20,15,22,15,22,15,17,15,17,15
Map_256,281,173,149,70,149,72,26,21,26,21,26,21,20,21,20,21,26,20,26,20,26,20,26,20,26,20
Map_257,11,39,11,11,11,11,15,11,15,11,15,11,15,11,15,11,13,11,13,11,13,11,13,11,13,11
Map_258,19,103,17,17,17,19,19,17,19,17,19,17,19,17,19,17,18,17,18,15,18,15,18,17,18,17
Map_259,15,31,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_260,28,233,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_261,20,93,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_262,60,45,32,19,27,32,19,19,19,19,19,19,19,19,19,19,19,18,21,18,21,18,19,18,19,18
Map_263,12,25,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,21,10,10,10,10,10
Map_264,24,77,14,14,23,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_265,33,74,32,23,32,29,24,24,24,24,24,24,24,24,24,24,22,21,22,21,22,21,22,21,22,21
Map_266,15,63,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_267,18,75,13,13,13,13,13,12,13,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_268,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,9,6,6,6,6,6
Map_269,12,73,12,12,12,12,12,12,12,12,12,12,12,12,12,12,18,12,20,12,20,12,18,12,18,12
Map_270,6,18,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_271,25,53,27,26,27,32,26,25,26,25,26,25,26,25,26,25,22,18,22,18,22,18,22,18,26,18
Map_272,9,28,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_273,32,53,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_274,14,32,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_275,15,26,12,12,12,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_276,24,64,20,20,20,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,21,13,13,13,13,13
Map_277,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_278,145,105,54,54,64,63,53,53,53,53,53,53,53,53,53,53,36,40,40,31,40,31,36,49,36,49
Map_279,14,22,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,13,13,13
Map_280,6,118,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,7,6,6,6
Map_281,12,68,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,12,14,12,14,12,14,12,14,12
Map_282,6,122,8,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_283,42,155,25,25,27,25,25,24,25,24,25,24,24,24,24,24,25,24,25,25,25,25,25,24,25,24
Map_284,22,63,18,18,18,18,18,18,18,18,18,18,18,20,20,20,18,18,18,18,18,18,18,18,18,18
Map_285,8,18,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_286,24,44,10,10,10,20,10,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,10,10,10,10
Map_287,15,29,12,12,12,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_288,9,69,9,9,9,16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_289,13,35,14,14,13,14,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12
Map_290,13,33,12,13,12,12,13,13,12,12,12,12,13,13,13,13,16,12,16,12,19,12,16,12,16,12
Map_291,10,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_292,179,119,38,38,38,39,35,28,35,28,35,28,35,28,35,28,33,28,33,28,33,28,35,28,35,28
Map_293,7,52,8,7,8,8,8,7,8,8,8,8,7,7,7,7,8,7,8,7,8,7,8,7,8,7
Map_294,7,14,8,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_295,14,46,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_296,68,79,19,19,19,26,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_297,22,129,22,21,22,22,22,22,22,22,22,22,21,21,21,21,22,21,22,21,22,21,22,21,22,21
Map_298,8,28,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_299,8,25,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,11,8,11,8,9,9,9,9
Map_300,9,21,10,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_301,27,47,18,17,21,19,17,16,17,16,17,16,17,16,17,16,16,16,16,16,16,16,16,16,16,16
Map_302,6,107,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_303,113,214,37,37,46,62,37,35,37,35,37,35,37,35,37,35,38,35,32,32,32,32,38,35,38,35
Map_304,6,26,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_305,52,60,17,17,17,29,29,26,29,26,29,26,29,26,29,26,26,17,26,17,26,17,26,17,26,17
Map_306,33,64,20,17,20,20,17,17,17,17,17,17,17,17,17,17,18,17,18,17,18,17,18,17,18,17
Map_307,10,142,8,8,8,16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_308,14,18,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,16,10,16,10,10,10,10,10
Map_309,13,46,12,12,11,21,12,11,12,11,12,11,12,11,12,11,10,10,10,10,10,10,10,10,10,10
Map_310,9,13,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_311,25,40,17,17,17,17,17,16,17,16,17,16,17,16,16,16,17,16,17,16,17,16,17,16,17,16
Map_312,18,55,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_313,40,224,18,17,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_314,7,72,8,8,8,8,8,7,8,7,8,7,7,7,7,7,8,7,8,7,8,7,8,7,8,7
Map_315,11,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_316,11,75,14,14,14,15,14,15,14,15,14,15,14,15,14,15,14,11,14,11,14,11,14,11,14,11
Map_317,21,36,13,13,13,13,16,15,16,15,16,15,16,16,16,16,16,13,26,13,26,13,16,13,16,13
Map_318,39,74,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_319,83,95,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,15,18,15,18,15,14,14,14,14
Map_320,30,107,30,29,28,19,19,19,19,19,19,19,19,19,19,19,20,19,20,19,20,19,20,19,19,19
Map_321,23,29,14,14,14,27,14,14,14,14,14,14,14,14,14,14,15,13,15,13,15,13,15,13,15,13
Map_322,15,41,10,9,10,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_323,7,21,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_324,10,89,11,10,11,11,10,10,10,10,10,10,10,10,10,10,11,10,11,10,11,10,10,10,10,10
Map_325,9,84,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_326,19,43,20,19,20,19,17,12,17,12,17,12,17,12,17,12,17,12,17,12,17,12,17,12,17,12
Map_327,16,69,10,9,10,10,9,9,9,9,9,9,9,9,9,9,10,9,10,9,10,9,10,9,9,9
Map_328,46,127,17,17,17,17,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_329,8,13,8,8,8,11,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8
Map_330,8,45,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_331,5,14,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_332,22,96,13,12,12,15,12,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,12,12,12,12
Map_333,102,131,25,15,25,57,16,15,16,15,16,15,15,15,15,15,16,15,18,15,18,15,16,15,16,15
Map_334,30,125,24,24,24,25,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_335,41,39,28,28,28,51,27,26,27,27,27,27,27,26,26,26,27,27,28,22,28,22,27,26,27,26
Map_336,10,23,10,9,11,13,9,9,9,9,9,9,9,9,9,9,10,9,10,9,10,9,9,9,9,9
Map_337,10,27,10,10,10,25,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_338,10,37,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_339,34,169,12,12,17,12,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11
Map_340,71,75,39,39,22,87,39,22,39,22,39,22,39,22,39,22,27,14,27,14,27,14,27,14,27,14
Map_341,384,155,13,13,13,25,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_342,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_343,21,33,20,20,23,21,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_344,12,199,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_345,13,103,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,13,12,12,12
Map_346,43,39,10,10,10,13,10,10,10,10,10,10,10,10,10,10,11,10,11,10,11,10,10,10,10,10
Map_347,17,104,14,17,14,19,18,18,18,18,18,18,18,18,18,18,41,18,41,18,41,18,18,18,18,18
Map_348,17,49,23,23,23,19,18,17,18,17,18,17,18,17,18,17,17,17,17,17,17,17,17,17,17,17
Map_349,78,61,26,26,26,36,26,26,26,26,26,26,26,26,26,26,29,26,29,26,29,26,29,26,29,26
Map_350,16,83,16,16,16,18,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_351,5,13,5,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_352,14,151,13,13,13,16,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,14,13,14,13
Map_353,15,94,15,15,15,15,16,15,16,15,16,15,16,15,16,15,16,15,16,15,16,15,16,15,16,15
Map_354,13,78,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,14,11,14,11,14,11,14,11
Map_355,7,42,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,6,7,6
Map_356,16,33,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_357,37,69,25,25,38,25,25,25,25,25,25,25,25,25,25,25,30,25,30,25,30,25,30,25,30,25
Map_358,81,250,84,62,84,60,77,77,77,77,77,77,77,77,77,77,52,50,52,50,52,50,52,51,52,51
Map_359,7,10,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_360,21,24,13,13,13,13,12,13,12,13,12,13,12,13,12,13,12,12,12,12,12,12,12,12,12,12
Map_361,5,49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_362,12,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,12,12,12,12
Map_363,84,151,37,40,38,50,38,40,38,40,38,40,40,40,66,63,37,36,37,36,37,36,37,40,38,40
Map_364,8,13,10,8,8,10,8,8,8,8,8,8,8,8,8,8,11,8,11,8,11,8,8,8,8,8
Map_365,21,36,20,20,22,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_366,12,40,12,12,13,13,13,12,13,12,13,12,12,12,12,12,13,12,13,12,13,12,13,12,13,12
Map_367,133,176,43,45,41,44,41,44,41,44,41,44,45,44,45,44,38,33,37,33,37,33,38,33,38,33
Map_368,20,29,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,13,12,13,12
Map_369,13,53,11,11,11,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11
Map_370,6,18,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_371,72,269,53,52,53,53,53,61,53,61,53,61,67,67,67,67,52,52,53,52,53,52,52,61,52,61
Map_372,11,153,11,11,11,11,12,11,12,11,12,11,12,11,12,11,10,10,10,10,10,10,10,10,11,10
Map_373,12,76,9,9,9,9,9,12,9,12,9,12,9,12,9,12,12,9,14,9,14,9,9,9,9,9
Map_374,7,11,7,7,7,8,7,7,7,7,7,7,7,7,7,7,8,7,8,7,8,7,7,7,7,7
Map_375,25,41,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_376,6,22,6,6,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_377,29,126,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_378,14,69,15,15,15,17,15,15,15,15,15,15,15,15,15,15,15,14,15,14,15,14,16,15,16,15
Map_379,10,33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_380,14,31,18,16,18,20,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_381,41,119,29,28,28,29,24,24,24,24,24,24,24,24,24,24,24,22,24,22,24,22,24,22,24,22
Map_382,9,12,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_383,25,37,19,19,19,20,21,21,21,21,21,21,21,21,21,21,19,20,19,19,19,19,19,21,19,21
Map_384,61,40,21,21,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Map_385,11,17,10,10,9,14,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9
Map_386,110,60,16,16,16,18,16,16,16,16,16,16,16,16,16,16,19,16,19,16,19,16,19,16,16,16
Map_387,44,67,20,20,20,26,20,20,20,20,20,20,20,20,20,20,20,16,20,16,20,16,20,16,20,16
Map_388,5,19,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_389,14,23,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_390,13,47,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_391,7,19,7,7,7,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_392,12,31,12,12,12,12,11,12,11,12,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_393,69,215,53,51,53,41,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
Map_394,8,104,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_395,8,63,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_396,19,42,16,16,16,22,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_397,8,15,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_398,20,43,15,15,20,15,15,15,15,15,15,15,15,15,15,15,16,15,16,15,16,15,16,15,16,15
Map_399,15,58,12,12,12,16,13,12,13,12,13,12,13,15,14,15,13,12,13,12,13,12,13,12,13,12
Map_400,13,46,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,12,11,12,11,11,11,11,11
Map_401,15,173,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_402,14,52,13,13,13,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_403,9,13,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_404,41,172,28,25,25,28,25,24,25,24,25,24,25,24,25,24,25,22,25,22,25,22,25,22,25,22
Map_405,14,35,9,9,9,19,9,9,9,9,9,9,9,9,9,9,9,9,19,9,19,9,9,9,9,9
Map_406,6,23,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_407,39,81,8,8,8,11,8,8,8,8,8,8,8,8,8,8,11,8,11,8,11,8,8,8,8,8
Map_408,23,32,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_409,12,20,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_410,8,21,9,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_411,8,69,8,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_412,33,105,21,21,21,28,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Map_413,12,295,18,17,18,18,18,16,18,16,18,16,17,16,16,16,18,16,17,16,17,16,18,16,18,16
Map_414,24,92,19,19,15,19,19,24,19,24,19,24,19,24,19,24,15,17,15,17,15,17,15,17,15,17
Map_415,21,84,14,14,18,14,14,12,14,12,14,12,14,12,14,12,12,12,17,12,17,12,12,12,12,12
Map_416,10,31,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_417,19,35,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_418,61,113,44,44,44,58,44,33,44,33,44,33,44,33,44,33,20,20,20,20,20,20,20,20,20,20
Map_419,23,210,21,21,21,39,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_420,8,96,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_421,10,216,9,9,9,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_422,10,33,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_423,24,289,13,13,13,23,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11
Map_424,9,40,9,9,9,19,12,9,12,9,12,9,12,9,12,9,12,9,12,9,12,9,12,9,12,9
Map_425,15,144,16,15,16,17,15,15,15,15,15,15,15,15,15,15,15,15,17,15,17,15,15,15,15,15
Map_426,8,44,8,8,8,9,9,8,9,8,9,8,8,8,8,8,9,8,9,8,9,8,9,8,9,8
Map_427,7,89,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_428,22,73,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,7,6,6,6
Map_429,78,116,43,41,43,37,30,30,30,30,30,30,30,30,41,45,28,26,35,26,35,26,28,28,28,28
Map_430,17,42,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_431,263,105,44,44,44,57,35,35,35,35,35,35,35,35,35,35,34,33,34,33,34,33,33,33,33,33
Map_432,8,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_433,87,152,52,52,46,52,41,40,41,40,41,40,40,40,40,40,44,28,45,28,45,28,40,28,40,28
Map_434,5,27,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_435,6,11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_436,17,24,17,17,17,17,17,13,17,13,17,13,17,13,17,13,13,13,13,13,13,13,13,13,13,13
Map_437,8,23,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_438,6,13,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_439,10,27,12,12,15,12,12,10,12,10,12,10,12,10,12,10,10,10,10,10,10,10,16,10,16,10
Map_440,55,102,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_441,12,43,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,9,12,9,12,9,12,9,9,9
Map_442,29,34,32,34,32,29,21,21,21,21,21,21,21,21,21,21,22,21,22,21,22,21,22,21,22,21
Map_443,27,65,26,26,33,58,33,27,33,27,33,27,33,27,33,27,23,23,23,23,23,23,23,23,23,25
Map_444,5,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Map_445,14,36,15,13,15,18,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,13,13,13,13
Map_446,20,72,11,11,11,16,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_447,186,248,79,79,95,52,44,31,57,28,57,28,58,31,58,31,45,21,45,21,45,21,35,28,40,28
Map_448,87,79,53,42,95,84,23,36,23,36,23,36,23,36,23,36,23,23,23,23,23,23,23,36,23,36
Map_449,18,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_450,13,79,12,12,12,12,12,11,12,11,12,11,11,11,11,11,12,11,12,11,12,11,12,11,12,11
Map_451,10,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,7,9,7,7,7,7,7
Map_452,6,48,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_453,53,45,26,26,26,42,26,22,26,22,26,22,26,23,26,23,26,22,26,22,26,22,26,22,26,22
Map_454,17,33,16,17,16,25,16,16,16,16,16,16,16,17,16,17,17,16,17,16,17,16,17,16,17,16
Map_455,15,135,14,14,14,19,15,14,15,14,15,14,15,15,15,15,15,14,15,14,15,14,15,14,15,14
Map_456,63,120,34,31,34,37,31,31,31,31,31,31,31,31,31,31,31,31,34,31,34,31,31,31,31,31
Map_457,207,102,28,28,22,29,19,18,19,18,19,18,22,22,22,22,19,18,19,18,19,18,19,18,19,18
Map_458,23,80,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_459,8,23,12,11,8,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_460,11,160,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_461,14,109,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_462,17,46,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_463,15,39,10,10,12,23,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_464,17,59,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_465,23,94,23,17,23,44,17,17,17,17,17,17,17,17,17,17,20,17,20,17,20,17,17,17,17,17
Map_466,13,28,14,14,13,14,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12
Map_467,31,145,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_468,6,31,7,7,7,7,7,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_469,11,26,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
